cliente_id;nombre;porcentaje
84405413;Urbanización Ciudad Jardín;100.0
84413001;La Merced;100.0
84425368;La Merced;75.49
84429466;Calima;80.62
84429934;San Pedro;100.0
84431099;Calima;99.99
84435726;San Vicente;100.0
84489529;San Fernando Viejo;100.0
84502714;San Pedro;100.0
84520891;Unidad Residencial Santiago de Cali;100.0
84528836;Prados del Norte;100.0
84535141;San Nicolás;80.61
84537085;San Pedro;100.0
84537085;Unidad Residencial Santiago de Cali;100.0
84542896;San Vicente;100.0
84545307;Calima;81.42
84559812;San Pedro;100.0
84560476;San Vicente;100.0
84598150;Urbanización San Juaquín;80.43
84621959;Urbanización Río Lili;75.14
84637589;Ciudad Córdoba;100.0
84664407;El Sena;99.48
84665887;Chapinero;99.04
84666058;Urbanización San Juaquín;100.0
84669032;Urbanización Militar;86.97
84675263;Santa Mónica Residencial;100.0
84675770;El Troncal;52.13
84680990;Urbanización San Juaquín;100.0
84683412;La Merced;65.81
84707043;Santa Mónica Residencial;100.0
84713268;Julio Rincón;99.92
84715307;El Calvario;100.0
84720409;El Sena;91.05
84724610;Santa Mónica Residencial;65.06
84724685;Granada;73.58
84728858;Los Alcázares;100.0
84731294;Villa del Prado-El Guabito;77.37
84735227;El Sena;63.14
84738141;El Limonar;100.0
84748678;Los Alcázares;56.78
84754171;Mayapan-Las Vegas;100.0
84771880;Urbanización Ciudad Jardín;100.0
84803658;Los Alcázares;100.0
84805653;Los Alcázares;100.0
84817957;Lili;68.75
84822488;El Jordán;76.3
84823987;Santa Mónica Residencial;53.84
84827428;Juanambu;53.63
84843657;Lili;100.0
84859274;Santa Teresita;67.86
84875792;Urbanización La Flora;72.05
84878265;El Gran Limonar;98.11
84881261;Urbanización Militar;92.98
84882328;Los Parques;100.0
84893696;El Cedro;100.0
84893922;Lili;56.26
84902432;Unicentro Cali;100.0
84921113;El Troncal;51.07
84939817;Chapinero;100.0
84943827;El Cedro;85.42
84950688;El Ingenio;99.96
84955652;Urbanización La Flora;90.21
84964924;Prados del Norte;57.56
84973684;Sucre;56.48
84978173;La Flora;57.12
84984417;José M. Córdoba;100.0
84992304;Lili;59.25
84997090;El Sena;100.0
84999114;Julio Rincón;99.3
85027981;Versalles;96.79
85028656;El Sena;70.69
85031251;Urbanización Ciudad Jardín;100.0
85037623;Santa Mónica Residencial;100.0
85038684;San Vicente;100.0
85042247;Olaya Herrera;98.17
85057797;Chipichape;100.0
85060397;San Pedro;100.0
85065404;San Fernando Nuevo;99.34
85072017;Versalles;100.0
85079540;Prados del Norte;92.21
85088380;Lili;100.0
85107260;Unicentro Cali;100.0
85114596;Junin;100.0
85138028;El Cedro;100.0
85147383;Unicentro Cali;51.63
85153959;San Pedro;87.29
85153959;Unidad Residencial Santiago de Cali;52.32
85170275;San Nicolás;63.96
85181143;San Vicente;100.0
85187978;Urbanización Tequendama;100.0
85192922;Santa Teresita;64.06
85202879;El Limonar;84.43
85213842;Prados del Norte;100.0
85226507;Parcelaciones Pance;100.0
85240700;Urbanización Ciudad Jardín;100.0
85249123;Unicentro Cali;100.0
85274491;El Gran Limonar;100.0
85278408;San Pedro;100.0
85278408;Urbanización La Flora;100.0
85322579;El Jordán;100.0
85325603;Caney;70.49
85367087;San Pedro;100.0
85367087;Urbanización La Flora;100.0
85378875;Urbanización San Juaquín;100.0
85381250;Los Guaduales;100.0
85388987;El Cedro;97.8
85405917;Versalles;59.62
85427593;Colseguros Andes;92.99
85430257;Granada;99.98
85455941;Urbanización San Juaquín;51.43
85459618;Lili;100.0
85468824;La Merced;100.0
85475025;Barrio Eucarístico;76.3
85476477;San Vicente;56.02
85476625;Santa Mónica Residencial;100.0
85480286;El Calvario;57.81
85480326;Calima;70.1
85494191;Ville Grande;74.1
85500174;El Cedro;100.0
85500581;San Pedro;100.0
85500581;Unidad Residencial Santiago de Cali;100.0
85506394;Calimio Desepaz;98.34
85507162;Julio Rincón;54.74
85508465;Unicentro Cali;100.0
85516357;San Pedro;100.0
85516357;Urbanización La Flora;100.0
85529716;Juanambu;100.0
85559312;Julio Rincón;57.99
85563373;Bretana;100.0
85579707;Urbanización Ciudad Jardín;100.0
85590051;Urbanización Tequendama;100.0
85595570;Lili;100.0
85626474;El Calvario;100.0
85664617;El Cedro;99.96
85698519;Bretana;100.0
85700937;Juanambu;93.4
85704133;Área Libre-Parque del Amor;100.0
85711644;Porvenir;99.02
85711737;San Vicente;99.97
85736138;San Pedro;100.0
85738150;Sucre;61.34
85739353;Cuarto de Legua-Guadalupe;64.05
85751676;Ciudad Córdoba;73.67
85775872;Junin;68.07
85785178;Santa Mónica Residencial;62.51
85797684;San Pedro;99.04
85822202;San Fernando Viejo;100.0
85834654;San Fernando Nuevo;100.0
85842842;Santa Mónica Residencial;99.87
85843395;Santa Anita;100.0
85846260;San Pedro;100.0
85847806;El Sena;100.0
85850622;San Cristobal;99.98
85853066;Ciudad 2000;83.07
85888972;San Pedro;100.0
85889371;Santa Mónica Residencial;100.0
85895002;Urbanización Ciudad Jardín;100.0
85897736;San Pedro;99.37
85905947;Urbanización La Flora;100.0
85907410;Primero de Mayo;100.0
85921827;Desepaz Invicali;90.82
85950770;San Pedro;100.0
85965555;Julio Rincón;100.0
85965881;Santander;100.0
85974400;Calima;100.0
85986183;Unicentro Cali;100.0
85992642;El Troncal;57.46
85993962;Caldas;99.91
86003364;Unidad Residencial Santiago de Cali;100.0
86027826;Parcelaciones Pance;68.19
86033680;San Pedro;100.0
86037700;El Sena;100.0
86039678;Unicentro Cali;100.0
86041328;Urbanización San Juaquín;100.0
86045879;Industrial;100.0
86046196;Alfonso López III;72.25
86059983;Urbanización Río Lili;84.17
86070984;Chipichape;71.17
86091612;Chapinero;65.0
86102120;Ciudadela Paso Ancho;54.36
86109996;3 de Julio;100.0
86116086;Granada;55.06
86140829;Versalles;93.37
86143969;San Vicente;96.41
86144821;Granada;100.0
86166343;Unidad Residencial Santiago de Cali;100.0
86173839;San Pedro;100.0
86186120;Chipichape;100.0
86198389;Urbanización San Juaquín;99.85
86205326;Boyacá;99.99
86210900;Urbanización La Flora;100.0
86242379;El Gran Limonar;100.0
86246856;Urbanización San Juaquín;100.0
86248191;Unicentro Cali;78.6
86249115;El Cedro;61.91
86259559;San Fernando Nuevo;54.01
86262909;Urbanización Ciudad Jardín;100.0
86329322;Chapinero;100.0
86329859;San Pedro;77.23
86329859;Urbanización La Flora;77.23
86333940;Parcelaciones Pance;100.0
86337180;Santander;100.0
86361378;Laureano Gómez;94.85
86377820;Santa Mónica Residencial;100.0
86406030;San Fernando Nuevo;100.0
86409752;Villa del Prado-El Guabito;99.97
86419223;Prados del Norte;100.0
86424169;Área Libre-Parque del Amor;93.95
86429981;La Rivera;100.0
86448384;San Fernando Nuevo;80.23
86478515;San Vicente;100.0
86497538;Siloe;99.95
86537632;San Pedro;83.45
86537632;Urbanización La Flora;83.45
86551722;Urbanización Militar;69.48
86555964;Santa Mónica Residencial;100.0
86556220;José Manuel Marroquin I;100.0
86565035;El Sena;70.78
86579755;El Sena;81.82
86591425;El Calvario;91.05
86594962;La Flora;100.0
86601399;Calima;100.0
86605227;Villa del Prado-El Guabito;98.83
86613883;Parcelaciones Pance;100.0
86630120;San Vicente;52.65
86630994;San Pedro;100.0
86649509;Nueva Floresta del Ict;100.0
86656061;El Sena;100.0
86675724;Ville Grande;62.06
86681691;Urbanización San Juaquín;100.0
86687874;Unicentro Cali;100.0
86694906;El Calvario;84.8
86719186;Unicentro Cali;100.0
86721689;Urbanización Río Lili;85.54
86736115;San Pedro;90.04
86736115;Unidad Residencial Santiago de Cali;90.04
86749558;Barrio Eucarístico;78.84
86760881;Torres de Comfandi;57.1
86761732;Meléndez;73.41
86792693;San Fernando Nuevo;100.0
86796917;San Pedro;100.0
86796917;Unidad Residencial Santiago de Cali;100.0
86809297;El Peñón;99.02
86811473;Lili;59.19
86829475;Villa del Prado-El Guabito;70.64
86831414;Santander;100.0
86844888;San Pedro;100.0
86853506;Bolivariano;75.0
86853666;La Merced;100.0
86865045;Guayaquil;100.0
86866147;San Pedro;100.0
86866215;Calima;100.0
86874438;Manzanares;99.33
86880785;Alfonso López I;79.01
86892415;Chipichape;60.18
86892628;San Vicente;77.86
86893033;Unicentro Cali;100.0
86924690;Prados del Norte;100.0
86925456;Chapinero;92.2
86931311;Chipichape;100.0
86931616;San Vicente;100.0
86932247;El Sena;67.1
86936398;El Calvario;100.0
86948120;Santander;100.0
86958125;Calima;61.89
86958534;Unicentro Cali;100.0
86959533;Versalles;100.0
86965715;Ville Grande;100.0
86970984;Prados del Norte;100.0
86975784;Urbanización Ciudad Jardín;100.0
86988048;Versalles;99.99
86991284;Ciudad Córdoba;100.0
86998078;Ciudad 2000;100.0
87006737;Urbanización La Flora;100.0
87012715;San Pedro;100.0
87012715;Unidad Residencial Santiago de Cali;100.0
87015207;San Nicolás;54.01
87032276;San Pedro;100.0
87054738;Unicentro Cali;100.0
87063180;Área Libre-Parque del Amor;99.98
87066147;Los Guaduales;91.98
87066912;Unicentro Cali;100.0
87072911;San Vicente;100.0
87078148;El Gran Limonar;100.0
87089061;Calima;63.12
87091135;Área Libre-Parque del Amor;100.0
87112625;La Independencia;99.78
87114435;Ciudad Córdoba;58.4
87119927;Unicentro Cali;75.78
87120611;Junin;63.43
87122796;San Vicente;100.0
87125523;Flora Industrial;94.01
87128991;Lili;93.23
87153665;Urbanización Ciudad Jardín;52.29
87157383;San Vicente;58.45
87162525;La Ciudadela Confandi;69.83
87163994;San Pedro;100.0
87175001;Mayapan-Las Vegas;80.82
87186292;Unicentro Cali;100.0
87202434;Versalles;95.62
87205984;Chipichape;100.0
87211246;Santa Teresita;100.0
87224662;Urbanización Militar;51.63
87234396;Canaveralejo-Seguros Patria;80.45
87238260;San Fernando Viejo;100.0
87244566;San Vicente;73.78
87258525;Chipichape;100.0
87280928;Primavera;88.69
87284065;El Gran Limonar;99.9
87290481;Lili;82.67
87294037;El Cedro;97.39
87307177;Colseguros Andes;98.98
87319006;Urbanización Ciudad Jardín;58.71
87326540;La Merced;99.4
87349686;Las Granjas;76.73
87354331;Chapinero;63.89
87355243;Urbanización Militar;97.64
87376011;San Fernando Viejo;80.63
87383064;El Sena;100.0
87398424;Urbanización San Juaquín;100.0
87405389;Chipichape;100.0
87405981;Santa Mónica Residencial;100.0
87414544;La Merced;100.0
87415490;San Vicente;58.45
87427351;Santa Mónica Residencial;100.0
87432291;El Gran Limonar;71.23
87445355;Santa Mónica Residencial;100.0
87446340;Los Guaduales;88.88
87450553;Ciudad Capri;100.0
87455572;Los Guayacanes;93.75
87462589;Santa Rosa;58.8
87467287;El Prado;51.27
87474923;Colseguros Andes;98.89
87476403;Urbanización San Juaquín;100.0
87476479;Urbanización Ciudad Jardín;62.53
87477626;Urbanización La Flora;100.0
87481632;Chapinero;100.0
87490010;El Cedro;100.0
87510725;Sucre;100.0
87532882;Unicentro Cali;61.44
87559947;La Rivera;99.84
87595463;Santa Rita;100.0
87608371;Las Delicias;98.87
87645576;El Gran Limonar;98.07
87648930;Urbanización San Juaquín;95.36
87668382;El Cedro;100.0
87693522;Urbanización La Flora;100.0
87694410;Chipichape;100.0
87694537;El Sena;100.0
87699233;Unidad Residencial Santiago de Cali;96.66
87699699;San Pedro;100.0
87709936;Versalles;96.61
87725163;San Vicente;100.0
87731774;San Nicolás;86.02
87750480;San Fernando Nuevo;61.63
87764684;San Vicente;100.0
87777708;Santa Rita;100.0
87790255;Los Parques;69.39
87802371;El Calvario;100.0
87804797;Santa Rita;100.0
87808530;Vipasa;52.09
87812390;Urbanización La Flora;68.97
87815650;Los Parques;100.0
87816215;Versalles;100.0
87835719;Chapinero;100.0
87859339;Villa del Prado-El Guabito;95.07
87860517;Chipichape;100.0
87887779;San Vicente;97.53
87893643;Junin;100.0
87903591;Pampalinda;100.0
87905751;Calima;61.61
87916685;Laureano Gómez;72.58
87916716;Fepicol;99.78
87916762;Olaya Herrera;100.0
87935282;El Sena;77.23
87936234;Versalles;82.44
88004063;Flora Industrial;99.95
88009421;Chipichape;100.0
88010791;Prados del Norte;96.21
88011289;Los Lagos;59.0
88020656;Santa Mónica Residencial;100.0
88051469;Chapinero;92.97
88070532;Villa del Prado-El Guabito;73.18
88078673;El Gran Limonar;99.63
88105975;Lili;100.0
88110527;Urbanización La Flora;89.82
88122307;San Vicente;100.0
88169285;Parcelaciones Pance;100.0
88172790;San Vicente;58.97
88179393;La Selva;57.97
88188085;El Sena;99.99
88198415;Siete de Agosto;99.08
88199259;Urbanización Tequendama;66.85
88201414;Los Cambulos;100.0
88202479;Chipichape;100.0
88203768;Alfonso López I;90.44
88205969;Unidad Residencial Santiago de Cali;85.2
88221222;El Sena;100.0
88228682;Calima;100.0
88232573;Jorge Eliecer Gaitan;99.52
88250865;Parcelaciones Pance;100.0
88264267;Alfonso López I;97.07
88267295;San Pedro;100.0
88267295;Unidad Residencial Santiago de Cali;100.0
88287301;Unidad Residencial Santiago de Cali;90.98
88287312;La Merced;100.0
88288985;Urbanización San Juaquín;62.02
88292685;Colseguros Andes;74.28
88295350;Ciudad Córdoba;100.0
88295615;Junin;57.64
88312118;El Calvario;82.43
88318042;Sucre;100.0
88318838;Urbanización Tequendama;100.0
88338629;El Sena;100.0
88339071;San Vicente;99.73
88340366;Colseguros Andes;83.78
88371757;Paseo del Comercio;85.9
88373745;Prados del Norte;80.89
88383650;Urbanización Colseguros;63.57
88393443;Unidad Residencial Santiago de Cali;100.0
88427960;Urbanización Ciudad Jardín;100.0
88428405;San Pedro;100.0
88428405;Unidad Residencial Santiago de Cali;100.0
88444255;Prados del Norte;68.33
88453114;San Luis II;99.94
88455222;Desepaz Invicali;100.0
88456761;Chipichape;58.42
88457441;Prados del Norte;100.0
88462056;Mariano Ramos;65.11
88467642;Santa Mónica Residencial;99.83
88501163;Prados del Norte;100.0
88507328;Santa Anita;99.77
88508131;Urbanización Militar;99.76
88546871;Urbanización Ciudad Jardín;51.6
88551548;San Pedro;100.0
88567992;Urbanización Ciudad Jardín;100.0
88572234;Urbanización Tequendama;100.0
88579834;Lili;100.0
88586906;Juanambu;100.0
88587540;Junin;100.0
88593857;Los Guaduales;92.14
88606673;El Gran Limonar;77.89
88615168;El Sena;66.09
88625117;Calima;95.54
88645375;Lili;100.0
88670561;Versalles;100.0
88696128;El Troncal;100.0
88701033;Santa Mónica Residencial;100.0
88704731;Colseguros Andes;89.02
88721361;Mayapan-Las Vegas;100.0
88746860;Urbanización San Juaquín;53.58
88756639;Urbanización Militar;93.09
88765921;El Ángel del Hogar;56.68
88769001;El Troncal;100.0
88784607;San Vicente;100.0
88798913;Urbanización San Juaquín;99.95
88809364;El Cedro;100.0
88814772;Santa Mónica Residencial;100.0
88823801;Urbanización Ciudad Jardín;100.0
88824405;Versalles;98.79
88825047;San Pedro;100.0
88835469;San Pedro;100.0
88835469;Unidad Residencial Santiago de Cali;100.0
88842773;San Fernando Viejo;99.99
88848390;San Nicolás;62.72
88863405;Unicentro Cali;100.0
88865189;Cataya-El Gran Limonar;99.9
88866026;El Sena;65.48
88867418;Urbanización Río Lili;100.0
88875375;San Fernando Nuevo;100.0
88890170;Urbanización Ciudad Jardín;100.0
88900724;Centenario;99.98
88914322;Junin;57.79
88920321;Ciudad Córdoba;99.99
88922854;Chapinero;100.0
88954739;Urbanización San Juaquín;100.0
88957469;San Vicente;72.06
88959152;San Fernando Nuevo;100.0
88959703;Urbanización San Juaquín;77.49
88968694;Urbanización Militar;100.0
88980349;Urbanización Ciudad Jardín;100.0
88983046;Bretana;99.99
88984313;San Pedro;88.56
88997402;El Gran Limonar;99.59
89007973;El Cedro;58.34
89013256;Chipichape;100.0
89018031;Junin;100.0
89021205;Siete de Agosto;75.95
89038053;El Jardín;60.92
89039687;Unidad Residencial Santiago de Cali;100.0
89041973;San Pedro;100.0
89047652;Lili;100.0
89087037;Lili;100.0
89099303;El Rodeo;97.65
89099629;Nueva Floresta del Ict;100.0
89099777;Santa Mónica Residencial;100.0
89113624;Prados del Norte;100.0
89119641;Unidad Residencial Santiago de Cali;100.0
89121552;Urbanización Militar;100.0
89126062;Santa Anita;99.68
89128393;Julio Rincón;54.2
89132505;Los Alcázares;100.0
89146159;Junin;69.2
89148026;El Sena;100.0
89166919;Ciudad Córdoba;100.0
89178510;El Sena;51.93
89179491;Unicentro Cali;68.31
89180753;La Paz;71.09
89185980;San Vicente;90.21
89187734;Santa Mónica Residencial;100.0
89191784;Área Libre-Parque del Amor;53.34
89198930;El Sena;86.71
89200547;Urbanización La Flora;78.47
89203996;Versalles;54.03
89205385;La Flora;99.06
89213647;Desepaz Invicali;84.8
89227666;Juanambu;100.0
89229525;San Vicente;99.93
89252552;Buenos Aires;69.82
89268993;El Cedro;100.0
89276080;San Pedro;100.0
89297896;Mariano Ramos;99.92
89297942;San Pedro;100.0
89319772;Villa del Prado-El Guabito;68.79
89331417;El Sena;100.0
89347945;Calimio Desepaz;61.62
89352260;Chapinero;100.0
89356826;Industrial;67.74
89358072;Santa Mónica Residencial;99.95
89393841;Cataya-El Gran Limonar;53.52
89398125;San Fernando Nuevo;100.0
89398419;Ciudad Capri;100.0
89401983;Lili;61.95
89405065;Villa Colombia;99.96
89405107;San Vicente;99.74
89413333;San Vicente;87.74
89423635;Julio Rincón;71.53
89439951;Sucre;100.0
89444564;Las Delicias;100.0
89446283;Versalles;85.71
89448313;San Pedro;100.0
89469451;San Fernando Viejo;100.0
89472135;Santa Anita;100.0
89481794;El Sena;100.0
89495290;Urbanización Militar;100.0
89496039;Porvenir;96.27
89524917;Prados del Norte;100.0
89527758;San Vicente;100.0
89530375;Urbanización San Juaquín;100.0
89547229;El Gran Limonar;100.0
89547762;Mayapan-Las Vegas;78.67
89567164;Urbanización Militar;100.0
89568551;La Ciudadela Confandi;62.8
89569768;El Cedro;83.1
89572625;Bolivariano;99.88
89585871;Ciudad Los Álamos;66.47
89627785;Santa Mónica Residencial;100.0
89629760;Chipichape;100.0
89635021;San Vicente;99.95
89644054;Nueva Floresta del Ict;100.0
89658911;Urbanización Ciudad Jardín;85.04
89671734;Sucre;100.0
89679182;Prados del Norte;52.88
89682838;Porvenir;100.0
89684302;San Pedro;100.0
89687350;San Vicente;100.0
89708043;Unicentro Cali;78.93
89722465;San Fernando Nuevo;100.0
89737081;El Troncal;100.0
89747888;Urbanización Militar;100.0
89757203;San Vicente;100.0
89759051;San Fernando Nuevo;79.63
89766738;San Antonio;100.0
89773379;Siete de Agosto;100.0
89777721;Santa Elena;99.4
89782932;San Nicolás;78.55
89783767;La Merced;100.0
89794614;Parcelaciones Pance;100.0
89798966;Canaverales Los Samanes;83.92
89799288;Versalles;69.49
89811655;Chipichape;100.0
89817136;Mayapan-Las Vegas;54.55
89829817;San Pedro;100.0
89852009;Ciudad Córdoba;82.67
89858360;Urbanización La Flora;74.52
89859730;San Fernando Viejo;65.45
89869808;El Sena;99.61
89885046;Lili;100.0
89896851;San Fernando Nuevo;60.94
89899185;Prados del Norte;100.0
89901732;Los Guaduales;100.0
89924748;Chipichape;100.0
89954933;Santa Rita;100.0
89955629;El Gran Limonar;100.0
89982016;San Vicente;100.0
89984843;Versalles;100.0
90009044;San Fernando Viejo;70.38
90009443;Laureano Gómez;100.0
90017810;San Nicolás;100.0
90031688;Unidad Residencial Santiago de Cali;76.76
90031741;Alfonso López II;100.0
90035015;Ciudad Los Álamos;100.0
90043312;Caney;69.08
90049431;Vipasa;59.93
90053310;Urbanización Río Lili;100.0
90063926;Bolivariano;57.67
90068665;El Peñón;52.69
90073444;San Vicente;100.0
90079006;Mariano Ramos;63.09
90080798;Prados del Norte;100.0
90091920;La Alianza;88.77
90102199;Santa Mónica Residencial;54.61
90108136;Juanambu;100.0
90108931;San Fernando Nuevo;100.0
90112235;Ciudad Los Álamos;69.24
90114497;Parcelaciones Pance;70.83
90125354;San Vicente;100.0
90145432;Calima;99.99
90147533;San Pedro;87.87
90147533;Unidad Residencial Santiago de Cali;87.87
90147783;Sucre;100.0
90171029;Los Cambulos;68.35
90171419;El Sena;99.99
90174792;El Sena;83.11
90178605;Prados del Norte;100.0
90207715;Unicentro Cali;99.66
90210151;La Merced;59.69
90212837;Unidad Residencial Santiago de Cali;63.24
90217094;San Pedro;56.71
90218591;Santander;100.0
90222178;San Pedro;100.0
90227706;Chipichape;100.0
90243762;San Luis II;98.36
90245357;Los Alcázares;100.0
90248764;San Pedro;100.0
90248764;Unidad Residencial Santiago de Cali;100.0
90250058;San Pedro;100.0
90258401;Los Guaduales;71.38
90262168;Urbanización San Juaquín;100.0
90263471;San Fernando Nuevo;100.0
90264157;Santa Mónica Residencial;56.86
90264294;Santa Mónica Residencial;100.0
90267657;Camino Real-Los Fundadores;100.0
90268600;Urbanización Militar;100.0
90268772;Prados del Norte;100.0
90268823;El Cedro;100.0
90269022;San Vicente;100.0
90279979;San Nicolás;100.0
90281518;El Cedro;100.0
90296281;Unidad Residencial Santiago de Cali;100.0
90299491;Santander;100.0
90301383;Parcelaciones Pance;100.0
90302430;Urbanización Ciudad Jardín;70.82
90304371;Urbanización San Juaquín;100.0
90313491;La Paz;95.28
90323432;Parcelaciones Pance;100.0
90331140;Lili;100.0
90336955;Granada;100.0
90338340;Parcelaciones Pance;100.0
90338584;Colseguros Andes;81.01
90339785;Urbanización Ciudad Jardín;100.0
90341091;Calima;75.2
90355604;El Sena;100.0
90358577;El Sena;99.96
90360610;Unicentro Cali;100.0
90364232;El Sena;100.0
90370813;Ciudad Los Álamos;64.6
90375318;Urbanización Río Lili;100.0
90376302;San Vicente;100.0
90377732;Los Libertadores;71.73
90379089;San Pedro;52.41
90379263;Sucre;95.88
90387445;Unicentro Cali;100.0
90394771;Santander;100.0
90395817;Unicentro Cali;100.0
90396042;Colseguros Andes;99.99
90396885;San Pedro;100.0
90397910;San Fernando Viejo;100.0
90408229;Lili;100.0
90416946;Caney;99.95
90420381;San Vicente;100.0
90422828;El Lido;52.05
90424691;Los Alcázares;100.0
90433110;Santa Mónica Residencial;100.0
90435977;Calima;99.25
90447802;Ciudad Los Álamos;99.96
90448036;La Paz;100.0
90453556;San Vicente;100.0
90454397;Unidad Residencial Santiago de Cali;100.0
90456486;San Nicolás;99.94
90457568;Ville Grande;98.03
90460636;El Gran Limonar;100.0
90461959;El Cedro;100.0
90464487;Ville Grande;99.83
90467699;Centenario;99.99
90477668;Unicentro Cali;61.99
90486506;Santa Mónica Residencial;92.43
90486701;Bretana;66.45
90486937;San Judas Tadeo II;86.36
90488004;Calima;99.52
90507421;Julio Rincón;92.08
90512743;Urbanización La Flora;63.9
90516134;El Cedro;90.14
90521482;Área Libre-Parque del Amor;100.0
90526324;El Diamante;53.16
90527604;Chapinero;82.8
90528710;La Merced;98.8
90542614;Urbanización San Juaquín;62.75
90549587;El Gran Limonar;100.0
90562702;Urbanización Ciudad Jardín;100.0
90576224;Lili;66.93
90576820;Porvenir;79.37
90577357;San Vicente;58.45
90583568;Bolivariano;100.0
90584311;Santa Mónica Residencial;100.0
90586526;Sucre;100.0
90592649;Santa Rita;75.35
90595613;Unicentro Cali;100.0
90600111;San Judas Tadeo II;99.99
90601544;Lili;86.52
90601621;José Manuel Marroquin I;99.99
90611064;El Sena;99.31
90611257;San Pedro;99.97
90611613;El Cedro;100.0
90612402;Juanambu;93.08
90615832;Santa Mónica Residencial;59.56
90622247;El Calvario;98.69
90622375;Unidad Residencial Santiago de Cali;87.2
90627375;Urbanización Ciudad Jardín;100.0
90629354;El Sena;96.23
90641877;Chapinero;83.47
90645097;Ciudad Capri;100.0
90651825;Porvenir;100.0
90652652;Juanambu;69.3
90657817;Urbanización San Juaquín;100.0
90660103;Guayaquil;100.0
90666981;Sucre;61.36
90668363;Ciudad Capri;64.56
90678047;Santo Domingo;52.36
90680034;San Pedro;100.0
90681285;Sucre;98.43
90682750;El Cedro;100.0
90693153;El Sena;99.23
90694605;Chipichape;56.2
90716701;Parcelaciones Pance;98.8
90721760;Urbanización Militar;100.0
90729707;Primero de Mayo;72.24
90737038;Junin;100.0
90744917;Urbanización San Juaquín;100.0
90751000;San Fernando Viejo;100.0
90753455;El Troncal;100.0
90755490;El Cedro;100.0
90758529;San Nicolás;92.94
90773880;Ville Grande;98.02
90777428;San Nicolás;100.0
90785131;San Nicolás;97.79
90787573;Lili;100.0
90790354;Chipichape;100.0
90792355;Juanambu;68.67
90793021;Parcelaciones Pance;100.0
90793942;Santa Mónica Residencial;100.0
90794350;Parcelaciones Pance;100.0
90800843;Los Parques;51.44
90801233;Bolivariano;95.76
90804256;San Pedro;100.0
90804256;Unidad Residencial Santiago de Cali;100.0
90805353;Unión de Vivienda Popular;58.07
90843301;Prados del Norte;99.99
90843345;San Vicente;58.45
90846713;Versalles;63.2
90864177;Ciudad Capri;100.0
90875110;Parcelaciones Pance;100.0
90875215;San Vicente;100.0
90887645;El Rodeo;99.99
90890635;José Manuel Marroquin II;99.85
90901134;San Pedro;100.0
90901134;Unidad Residencial Santiago de Cali;100.0
90911426;San Pedro;80.83
90911683;San Pedro;100.0
90911683;Urbanización La Flora;100.0
90919070;Unidad Residencial Santiago de Cali;91.4
90920232;Bolivariano;100.0
90923381;Santa Mónica Residencial;88.41
90924977;Santa Teresita;100.0
90927190;El Sena;68.37
90940399;Parcelaciones Pance;53.38
90942218;Chipichape;100.0
90942570;Urbanización Militar;100.0
90944535;El Troncal;62.35
90947478;Parcelaciones Pance;57.34
90951584;Urbanización Ciudad Jardín;100.0
90953865;El Sena;100.0
90955855;San Fernando Viejo;99.98
90961484;José Manuel Marroquin I;95.82
90962988;Barrio Obrero;100.0
90967579;Urbanización San Juaquín;99.96
90973514;Urbanización Militar;100.0
90978208;Juanambu;100.0
90990046;Junin;89.91
90994188;Los Comuneros II;57.85
90996043;El Jardín;71.76
90996649;San Vicente;100.0
91005116;Santa Mónica Residencial;100.0
91009148;Granada;99.99
91030258;San Vicente;100.0
91031226;Chipichape;100.0
91043370;San Pedro;100.0
91043370;Unidad Residencial Santiago de Cali;100.0
91057100;El Sena;100.0
91057828;San Pedro;100.0
91058373;Julio Rincón;99.63
91059762;Urbanización Militar;100.0
91060775;Calima;96.62
91067603;Lili;100.0
91068594;Santander;99.96
91069425;Unicentro Cali;100.0
91071336;Urbanización Militar;100.0
91078107;Barrio Eucarístico;99.98
91078777;Sucre;100.0
91087542;San Pedro;100.0
91088169;Ciudad Los Álamos;100.0
91092355;San Vicente;100.0
91093664;Julio Rincón;100.0
91093723;La Paz;100.0
91096442;El Peñón;100.0
91100261;La Alianza;100.0
91114558;El Gran Limonar;100.0
91116288;El Cedro;100.0
91118019;El Calvario;100.0
91119115;Chipichape;92.82
91132035;San Nicolás;100.0
91146084;Urbanización Militar;100.0
91149762;Unicentro Cali;100.0
91150814;Barrio Obrero;64.21
91154687;Urbanización Militar;92.98
91157097;San Pedro;100.0
91157097;Unidad Residencial Santiago de Cali;100.0
91161337;Urbanización Ciudad Jardín;99.81
91162135;San Pedro;100.0
91162135;Unidad Residencial Santiago de Cali;100.0
91162181;Urbanización San Juaquín;100.0
91167852;La Base;77.4
91168140;Urbanización Ciudad Jardín;100.0
91169972;Barrio Obrero;100.0
91196281;Urbanización Tequendama;99.89
91198711;Santa Mónica Residencial;100.0
91202188;Bretana;100.0
91204625;República de Israel;100.0
91209590;Unicentro Cali;67.96
91210189;Ciudad Córdoba;96.49
91214341;Los Alcázares;100.0
91219332;El Calvario;64.53
91219655;Unicentro Cali;98.82
91220257;San Pedro;100.0
91228051;Julio Rincón;61.96
91231045;San Fernando Nuevo;100.0
91237046;El Calvario;100.0
91243238;Chipichape;100.0
91257429;Lili;100.0
91257814;Chipichape;51.74
91260118;Desepaz Invicali;99.64
91262771;Lili;100.0
